registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,average_delivery_distance_kms,general merchandise,grocery,pet supplies,restaurant,retail store,recencia,frequencia,monetariedade,recencia_score,frequencia_score,monetariedade_score,rfm_score,segmento,categoria_rfm,cluster
2019-09-26,GRC,1,1.0,0.0,2019-10-04,2019-10-04,18737,0.0,1.0,0.0,0.0,0.0,7.084,1.0,7.098,7.112,7.084,ios,1.0,0.0,0.0,True,22.0,1.0,3.36,0,0,0,1,0,395,1,7.084,2,2,1,22,adormecidos,inativos,0
2019-09-26,FIN,3,3.0,0.0,2019-09-30,2020-01-17,18739,0.0,2.0,0.0,1.0,0.0,53.636,3.0,14.196,21.336,18.216,ios,3.0,0.0,0.0,True,23.0,2.0,1.947,0,0,0,3,0,290,3,53.636,2,3,2,23,em_risco,em_risco,3
2019-09-26,FIN,9,9.0,0.0,2019-09-26,2020-04-09,18740,0.0,0.0,0.0,9.0,0.0,236.808,6.0,15.21,36.576,26.312,ios,9.0,0.0,0.0,True,15.0,5.0,0.302,1,4,0,4,0,207,9,236.808,3,5,4,35,parceiros_longa_data,otimos_clientes,1
2019-09-26,GRC,3,3.0,0.0,2019-09-26,2019-11-29,18743,0.0,3.0,0.0,0.0,0.0,28.336,1.0,6.084,11.176,9.108,android,0.0,0.0,3.0,True,11.0,2.0,6.081,0,0,0,3,0,339,3,28.336,2,3,2,23,em_risco,em_risco,3
2019-09-26,GRC,1,1.0,0.0,2019-09-26,2019-09-26,18744,0.0,1.0,0.0,0.0,0.0,11.132,1.0,11.154,11.176,11.132,web,0.0,1.0,0.0,True,22.0,6.0,11.333,0,0,0,1,0,403,1,11.132,1,2,1,12,adormecidos,inativos,0
2019-09-26,FIN,1,1.0,0.0,2020-08-23,2020-08-23,18745,0.0,0.0,0.0,1.0,0.0,54.648,1.0,54.756,54.864,54.648,android,0.0,0.0,1.0,False,6.0,5.0,0.75,0,0,0,1,0,71,1,54.648,4,2,3,42,quase_fieis,otimos_clientes,2
2019-09-26,FIN,20,1.0,19.0,2019-10-09,2020-10-27,18747,0.0,5.0,0.0,15.0,0.0,572.792,11.0,10.14,44.704,28.336,android,0.0,0.0,20.0,True,0.0,5.0,6.236,0,0,0,10,10,6,20,572.792,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,FIN,10,9.0,1.0,2019-09-28,2020-05-14,18749,0.0,2.0,1.0,7.0,0.0,260.084,10.0,16.224,39.624,26.312,ios,10.0,0.0,0.0,False,18.0,1.0,4.153,0,0,0,5,5,172,10,260.084,3,5,5,35,parceiros_longa_data,otimos_clientes,1
2019-09-26,GRC,13,12.0,1.0,2019-11-28,2020-05-10,18750,0.0,9.0,4.0,0.0,0.0,94.116,6.0,6.084,16.256,7.084,android,0.0,0.0,13.0,True,13.0,5.0,0.428,1,6,0,6,0,176,13,94.116,3,5,3,35,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,1,1.0,0.0,2019-09-26,2019-09-26,18752,0.0,1.0,0.0,0.0,0.0,15.18,1.0,15.21,15.24,15.18,android,0.0,0.0,1.0,False,18.0,6.0,6.449,0,0,0,1,0,403,1,15.18,1,2,1,12,adormecidos,inativos,0
2019-09-26,DNK,5,5.0,0.0,2019-09-26,2020-05-10,18754,0.0,0.0,0.0,5.0,0.0,237.82,5.0,30.42,93.472,47.564,android,0.0,0.0,5.0,False,0.0,4.0,0.51,0,0,0,5,0,176,5,237.82,3,4,4,34,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,8,8.0,0.0,2019-09-26,2020-02-20,18755,0.0,2.0,0.0,6.0,0.0,241.868,5.0,15.21,86.36,30.36,ios,8.0,0.0,0.0,True,7.0,4.0,10.325,0,0,0,4,4,256,8,241.868,2,5,4,25,nao_podemos_perder,em_risco,3
2019-09-26,DNK,9,8.0,1.0,2020-01-27,2020-10-30,18760,0.0,4.0,0.0,5.0,0.0,265.144,7.0,14.196,48.768,29.348,ios,9.0,0.0,0.0,True,12.0,7.0,2.02,1,4,0,4,0,3,9,265.144,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18763,0.0,1.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,ios,1.0,0.0,0.0,True,22.0,1.0,11.433,0,0,0,1,0,403,1,24.288,1,2,1,12,adormecidos,inativos,0
2019-09-26,FIN,8,8.0,0.0,2019-10-19,2020-05-31,18765,0.0,5.0,0.0,3.0,0.0,166.98,6.0,15.21,31.496,21.252,android,0.0,0.0,8.0,True,15.0,7.0,1.224,0,0,0,4,4,155,8,166.98,3,5,4,35,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,1,1.0,0.0,2019-09-27,2019-09-27,18768,0.0,0.0,1.0,0.0,0.0,20.24,1.0,20.28,20.32,20.24,ios,1.0,0.0,0.0,True,9.0,6.0,1.008,0,0,0,1,0,402,1,20.24,2,2,1,22,adormecidos,inativos,0
2019-09-26,FIN,2,2.0,0.0,2019-09-26,2019-10-03,18769,0.0,0.0,0.0,2.0,0.0,55.66,1.0,20.28,35.56,27.324,android,0.0,0.0,2.0,True,13.0,1.0,6.534,0,0,0,2,0,396,2,55.66,2,3,3,23,em_risco,em_risco,3
2019-09-26,DNK,5,4.0,1.0,2020-02-20,2020-08-12,18771,0.0,2.0,0.0,3.0,0.0,110.308,2.0,15.21,40.64,22.264,android,0.0,0.0,5.0,False,5.0,5.0,2.391,0,0,0,5,0,82,5,110.308,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,144,144.0,0.0,2019-09-26,2020-10-21,18772,1.0,110.0,3.0,30.0,0.0,3584.504,30.0,14.196,66.04,25.3,ios,144.0,0.0,0.0,True,8.0,5.0,5.229,0,0,0,72,72,12,144,3584.504,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18773,0.0,1.0,0.0,0.0,0.0,15.18,1.0,15.21,15.24,15.18,ios,1.0,0.0,0.0,False,3.0,2.0,9.511,0,0,0,1,0,403,1,15.18,1,2,1,12,adormecidos,inativos,0
2019-09-26,FIN,4,4.0,0.0,2019-09-26,2020-09-26,18776,0.0,1.0,2.0,1.0,0.0,103.224,4.0,20.28,34.544,26.312,ios,4.0,0.0,0.0,True,18.0,1.0,10.105,0,0,0,4,0,37,4,103.224,4,4,3,44,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,2,2.0,0.0,2019-09-26,2020-06-14,18778,0.0,0.0,0.0,2.0,0.0,35.42,2.0,15.21,20.32,18.216,ios,2.0,0.0,0.0,False,14.0,1.0,6.651,0,0,0,2,0,141,2,35.42,3,3,2,33,precisam_de_carinho,em_risco,2
2019-09-26,FIN,5,5.0,0.0,2019-09-26,2020-09-08,18780,0.0,2.0,1.0,2.0,0.0,227.7,4.0,32.448,86.36,45.54,android,0.0,4.0,1.0,True,14.0,3.0,11.973,0,0,0,5,0,55,5,227.7,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,6,6.0,0.0,2019-09-26,2020-01-04,18781,0.0,3.0,0.0,3.0,0.0,285.384,4.0,36.504,55.88,47.564,ios,6.0,0.0,0.0,True,15.0,5.0,8.67,0,0,0,3,3,303,6,285.384,2,4,5,24,em_risco,em_risco,3
2019-09-26,FIN,3,3.0,0.0,2019-09-26,2020-08-22,18782,0.0,0.0,0.0,3.0,0.0,96.14,3.0,19.266,47.752,32.384,ios,3.0,0.0,0.0,False,12.0,7.0,0.146,0,0,0,3,0,72,3,96.14,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-26,GRC,4,4.0,0.0,2020-03-12,2020-06-25,18783,0.0,2.0,1.0,1.0,0.0,38.456,4.0,7.098,14.224,10.12,android,0.0,0.0,4.0,True,15.0,5.0,7.088,0,0,0,4,0,130,4,38.456,3,4,2,34,parceiros_longa_data,otimos_clientes,2
2019-09-26,DNK,2,2.0,0.0,2019-09-26,2019-11-21,18785,0.0,1.0,0.0,1.0,0.0,50.6,2.0,17.238,33.528,25.3,ios,2.0,0.0,0.0,False,10.0,2.0,5.062,0,0,0,2,0,347,2,50.6,2,3,2,23,em_risco,em_risco,3
2019-09-26,FIN,1,1.0,0.0,2019-10-06,2019-10-06,18787,0.0,1.0,0.0,0.0,0.0,29.348,1.0,29.406,29.464,29.348,ios,1.0,0.0,0.0,True,7.0,5.0,3.269,0,0,0,1,0,393,1,29.348,2,2,2,22,adormecidos,inativos,0
2019-09-26,DNK,46,40.0,6.0,2019-09-26,2020-10-03,18788,2.0,39.0,0.0,5.0,0.0,1916.728,23.0,16.224,139.192,41.492,web,4.0,42.0,0.0,True,6.0,5.0,5.281,0,0,0,23,23,30,46,1916.728,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2019-09-27,2019-09-27,18793,0.0,1.0,0.0,0.0,0.0,28.336,1.0,28.392,28.448,28.336,android,0.0,0.0,1.0,False,15.0,3.0,4.842,0,0,0,1,0,402,1,28.336,2,2,2,22,adormecidos,inativos,0
2019-09-26,DNK,2,2.0,0.0,2020-02-14,2020-09-06,18794,0.0,0.0,0.0,2.0,0.0,101.2,2.0,48.672,53.848,50.6,ios,2.0,0.0,0.0,False,4.0,1.0,9.432,0,0,0,2,0,57,2,101.2,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-26,FIN,9,9.0,0.0,2019-10-18,2020-10-30,18796,1.0,2.0,0.0,6.0,0.0,319.792,7.0,23.322,52.832,35.42,android,0.0,0.0,9.0,False,22.0,2.0,2.042,1,4,0,4,0,3,9,319.792,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18798,0.0,1.0,0.0,0.0,0.0,46.552,1.0,46.644,46.736,46.552,web,0.0,1.0,0.0,True,13.0,1.0,0.162,0,0,0,1,0,403,1,46.552,1,2,2,12,adormecidos,inativos,0
2019-09-26,FIN,1,1.0,0.0,2019-09-26,2019-09-26,18799,0.0,0.0,0.0,1.0,0.0,39.468,1.0,39.546,39.624,39.468,ios,1.0,0.0,0.0,True,10.0,7.0,11.569,0,0,0,1,0,403,1,39.468,1,2,2,12,adormecidos,inativos,0
2019-09-26,DNK,8,7.0,1.0,2019-09-26,2020-10-02,18801,0.0,3.0,0.0,5.0,0.0,191.268,5.0,13.182,31.496,24.288,ios,8.0,0.0,0.0,False,23.0,1.0,1.671,0,0,0,4,4,31,8,191.268,4,5,4,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,1,1.0,0.0,2019-10-30,2019-10-30,18802,0.0,0.0,0.0,1.0,0.0,23.276,1.0,23.322,23.368,23.276,android,0.0,0.0,1.0,False,19.0,7.0,10.779,0,0,0,1,0,369,1,23.276,2,2,1,22,adormecidos,inativos,0
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18803,0.0,0.0,0.0,1.0,0.0,134.596,1.0,134.862,135.128,134.596,ios,1.0,0.0,0.0,False,17.0,5.0,11.824,0,0,0,1,0,403,1,134.596,1,2,4,12,adormecidos,inativos,0
2019-09-26,FIN,9,9.0,0.0,2019-10-08,2020-07-17,18804,1.0,5.0,2.0,1.0,0.0,245.916,6.0,19.266,39.624,27.324,ios,8.0,1.0,0.0,True,4.0,5.0,5.16,1,4,0,4,0,108,9,245.916,3,5,4,35,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2020-01-14,2020-01-14,18805,0.0,1.0,0.0,0.0,0.0,39.468,1.0,39.546,39.624,39.468,web,0.0,1.0,0.0,True,20.0,7.0,0.444,0,0,0,1,0,293,1,39.468,2,2,2,22,adormecidos,inativos,0
2019-09-26,DNK,8,8.0,0.0,2019-09-26,2020-10-31,18806,0.0,0.0,0.0,8.0,0.0,325.864,5.0,24.336,75.184,40.48,web,5.0,3.0,0.0,True,12.0,3.0,1.604,0,0,0,4,4,2,8,325.864,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,4,3.0,1.0,2019-09-26,2020-10-07,18807,0.0,2.0,0.0,2.0,0.0,248.952,4.0,37.518,87.376,61.732,web,3.0,1.0,0.0,True,23.0,2.0,11.264,0,0,0,4,0,26,4,248.952,4,4,5,44,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,12,12.0,0.0,2020-04-29,2020-09-24,18809,0.0,8.0,0.0,4.0,0.0,187.22,4.0,13.182,24.384,15.18,android,0.0,0.0,12.0,False,19.0,7.0,6.024,0,0,0,6,6,39,12,187.22,4,5,4,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,16,16.0,0.0,2019-09-26,2020-08-14,18810,0.0,6.0,0.0,10.0,0.0,779.24,7.0,27.378,87.376,48.576,web,11.0,5.0,0.0,True,6.0,7.0,11.788,0,0,0,8,8,80,16,779.24,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2020-06-13,2020-06-13,18811,0.0,1.0,0.0,0.0,0.0,107.272,1.0,107.484,107.696,107.272,android,0.0,0.0,1.0,True,7.0,5.0,8.676,0,0,0,1,0,142,1,107.272,3,2,3,32,quase_inativos,inativos,2
2019-09-26,GRC,1,1.0,0.0,2020-10-02,2020-10-02,18815,0.0,0.0,0.0,1.0,0.0,6.072,1.0,6.084,6.096,6.072,android,0.0,0.0,1.0,True,16.0,5.0,8.111,0,0,0,1,0,31,1,6.072,4,2,1,42,quase_fieis,otimos_clientes,2
2019-09-26,FIN,1,1.0,0.0,2019-09-26,2019-09-26,18816,0.0,0.0,0.0,1.0,0.0,16.192,1.0,16.224,16.256,16.192,web,0.0,1.0,0.0,True,17.0,3.0,9.743,0,0,0,1,0,403,1,16.192,1,2,1,12,adormecidos,inativos,0
2019-09-26,FIN,1,1.0,0.0,2019-09-26,2019-09-26,18818,0.0,0.0,0.0,1.0,0.0,43.516,1.0,43.602,43.688,43.516,ios,1.0,0.0,0.0,True,6.0,3.0,3.253,0,0,0,1,0,403,1,43.516,1,2,2,12,adormecidos,inativos,0
2019-09-26,DNK,1,1.0,0.0,2020-02-16,2020-02-16,18820,0.0,0.0,0.0,1.0,0.0,38.456,1.0,38.532,38.608,38.456,web,0.0,1.0,0.0,True,20.0,7.0,6.907,0,0,0,1,0,260,1,38.456,2,2,2,22,adormecidos,inativos,0
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18821,0.0,0.0,0.0,1.0,0.0,70.84,1.0,70.98,71.12,70.84,android,0.0,0.0,1.0,False,3.0,1.0,3.712,0,0,0,1,0,403,1,70.84,1,2,3,12,adormecidos,inativos,0
2019-09-26,FIN,2,2.0,0.0,2020-08-06,2020-09-04,18823,0.0,1.0,0.0,1.0,0.0,60.72,2.0,25.35,35.56,30.36,ios,2.0,0.0,0.0,True,15.0,5.0,1.179,0,0,0,2,0,59,2,60.72,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-26,FIN,1,0.0,1.0,2020-04-16,2020-04-16,18829,0.0,1.0,0.0,0.0,0.0,70.84,1.0,70.98,71.12,70.84,android,0.0,0.0,1.0,False,16.0,1.0,7.937,0,0,0,1,0,200,1,70.84,3,2,3,32,quase_inativos,inativos,2
2019-09-26,DNK,2,2.0,0.0,2019-09-26,2020-06-30,18830,0.0,0.0,0.0,2.0,0.0,93.104,2.0,44.616,48.768,46.552,web,0.0,2.0,0.0,True,18.0,1.0,3.003,0,0,0,2,0,125,2,93.104,3,3,3,33,precisam_de_carinho,em_risco,2
2019-09-26,DNK,2,2.0,0.0,2019-12-03,2020-01-02,18832,0.0,0.0,0.0,2.0,0.0,53.636,1.0,19.266,35.56,27.324,ios,0.0,2.0,0.0,True,5.0,2.0,8.671,0,0,0,2,0,305,2,53.636,2,3,2,23,em_risco,em_risco,3
2019-09-26,FIN,1,1.0,0.0,2019-09-26,2019-09-26,18833,0.0,0.0,0.0,1.0,0.0,49.588,1.0,49.686,49.784,49.588,web,0.0,1.0,0.0,True,11.0,4.0,11.185,0,0,0,1,0,403,1,49.588,1,2,2,12,adormecidos,inativos,0
2019-09-26,DNK,2,0.0,2.0,2019-11-13,2020-01-04,18834,0.0,0.0,0.0,2.0,0.0,79.948,1.0,35.49,44.704,40.48,ios,2.0,0.0,0.0,False,20.0,2.0,0.44,0,0,0,2,0,303,2,79.948,2,3,3,23,em_risco,em_risco,3
2019-09-26,DNK,1,1.0,0.0,2020-02-09,2020-02-09,18835,0.0,0.0,0.0,1.0,0.0,183.172,1.0,183.534,183.896,183.172,ios,1.0,0.0,0.0,True,18.0,5.0,0.755,0,0,0,1,0,267,1,183.172,2,2,4,22,adormecidos,inativos,3
2019-09-26,DNK,12,11.0,1.0,2019-09-26,2020-10-27,18837,0.0,3.0,1.0,8.0,0.0,635.536,10.0,18.252,101.6,52.624,web,0.0,12.0,0.0,True,6.0,1.0,10.374,0,0,0,6,6,6,12,635.536,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,FIN,10,7.0,3.0,2019-09-26,2020-08-22,18840,0.0,0.0,2.0,8.0,0.0,258.06,7.0,9.126,43.688,26.312,android,0.0,0.0,10.0,True,18.0,6.0,2.041,0,0,0,5,5,72,10,258.06,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2020-05-21,2020-05-21,18842,0.0,0.0,0.0,1.0,0.0,27.324,1.0,27.378,27.432,27.324,ios,1.0,0.0,0.0,True,3.0,7.0,1.986,0,0,0,1,0,165,1,27.324,3,2,1,32,quase_inativos,inativos,2
2019-09-26,DNK,18,15.0,3.0,2019-09-26,2020-07-16,18843,0.0,4.0,0.0,14.0,0.0,441.232,11.0,16.224,43.688,24.288,android,0.0,0.0,18.0,True,14.0,4.0,9.209,0,0,0,9,9,109,18,441.232,3,5,5,35,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,1,0.0,1.0,2019-09-26,2019-09-26,18845,0.0,0.0,0.0,1.0,0.0,50.6,1.0,50.7,50.8,50.6,ios,1.0,0.0,0.0,False,4.0,5.0,10.982,0,0,0,1,0,403,1,50.6,1,2,2,12,adormecidos,inativos,0
2019-09-26,DNK,24,18.0,6.0,2019-09-26,2020-10-31,18846,1.0,7.0,0.0,16.0,0.0,1174.932,8.0,18.252,91.44,48.576,ios,24.0,0.0,0.0,True,9.0,5.0,8.521,0,0,0,12,12,2,24,1174.932,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,FIN,2,2.0,0.0,2020-06-05,2020-08-07,18847,0.0,2.0,0.0,0.0,0.0,128.524,2.0,51.714,77.216,64.768,android,0.0,0.0,2.0,True,12.0,6.0,11.449,0,0,0,2,0,87,2,128.524,4,3,4,43,quase_fieis,otimos_clientes,2
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18848,0.0,0.0,0.0,1.0,0.0,68.816,1.0,68.952,69.088,68.816,web,0.0,1.0,0.0,True,8.0,4.0,6.6,0,0,0,1,0,403,1,68.816,1,2,3,12,adormecidos,inativos,0
2019-09-26,DNK,4,4.0,0.0,2020-03-07,2020-05-24,18849,0.0,1.0,0.0,3.0,0.0,193.292,3.0,29.406,66.04,48.576,android,0.0,0.0,4.0,False,21.0,2.0,6.032,0,0,0,4,0,162,4,193.292,3,4,4,34,parceiros_longa_data,otimos_clientes,3
2019-09-26,FIN,1,1.0,0.0,2020-09-23,2020-09-23,18850,0.0,0.0,1.0,0.0,0.0,16.192,1.0,16.224,16.256,16.192,ios,1.0,0.0,0.0,False,23.0,1.0,3.198,0,0,0,1,0,40,1,16.192,4,2,1,42,quase_fieis,otimos_clientes,2
2019-09-26,DNK,1,1.0,0.0,2019-11-20,2019-11-20,18851,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,android,0.0,0.0,1.0,False,10.0,7.0,8.464,0,0,0,1,0,348,1,18.216,2,2,1,22,adormecidos,inativos,0
2019-09-26,DNK,1,0.0,1.0,2019-09-26,2019-09-26,18852,0.0,0.0,0.0,1.0,0.0,64.768,1.0,64.896,65.024,64.768,web,0.0,1.0,0.0,True,2.0,6.0,9.346,0,0,0,1,0,403,1,64.768,1,2,3,12,adormecidos,inativos,0
2019-09-26,FIN,29,29.0,0.0,2019-09-26,2020-09-12,18853,0.0,20.0,0.0,9.0,0.0,825.792,8.0,14.196,48.768,28.336,web,0.0,29.0,0.0,True,4.0,2.0,5.708,1,14,0,14,0,51,29,825.792,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,FIN,2,2.0,0.0,2020-01-16,2020-03-14,18854,0.0,1.0,1.0,0.0,0.0,60.72,1.0,22.308,38.608,30.36,android,0.0,0.0,2.0,True,14.0,7.0,8.236,0,0,0,2,0,233,2,60.72,3,3,3,33,precisam_de_carinho,em_risco,3
2019-09-26,GRC,1,1.0,0.0,2020-10-06,2020-10-06,18855,0.0,0.0,1.0,0.0,0.0,11.132,1.0,11.154,11.176,11.132,ios,1.0,0.0,0.0,True,2.0,2.0,6.218,0,0,0,1,0,27,1,11.132,4,2,1,42,quase_fieis,otimos_clientes,2
2019-09-26,DNK,2,2.0,0.0,2019-09-26,2020-02-11,18856,0.0,0.0,0.0,2.0,0.0,93.104,1.0,45.63,48.768,46.552,web,0.0,2.0,0.0,True,5.0,4.0,9.818,0,0,0,2,0,265,2,93.104,2,3,3,23,em_risco,em_risco,3
2019-09-26,FIN,21,21.0,0.0,2019-09-26,2020-09-19,18858,0.0,2.0,3.0,16.0,0.0,329.912,5.0,10.14,19.304,16.192,web,0.0,21.0,0.0,True,9.0,2.0,9.827,1,10,0,10,0,44,21,329.912,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,2,1.0,1.0,2020-08-23,2020-10-10,18861,0.0,1.0,0.0,1.0,0.0,70.84,2.0,24.336,46.736,35.42,ios,2.0,0.0,0.0,False,14.0,3.0,7.09,0,0,0,2,0,23,2,70.84,5,3,3,53,quase_fieis,otimos_clientes,2
2019-09-26,DNK,4,4.0,0.0,2019-09-26,2020-02-27,18863,0.0,0.0,0.0,4.0,0.0,228.712,1.0,46.644,74.168,57.684,web,0.0,4.0,0.0,True,5.0,4.0,10.459,0,0,0,4,0,249,4,228.712,2,4,4,24,em_risco,em_risco,3
2019-09-26,DNK,2,2.0,0.0,2019-12-20,2020-08-31,18865,0.0,0.0,0.0,2.0,0.0,83.996,2.0,41.574,42.672,42.504,android,0.0,0.0,2.0,False,2.0,6.0,4.195,0,0,0,2,0,63,2,83.996,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-26,DNK,30,30.0,0.0,2019-09-26,2020-10-29,18866,0.0,5.0,2.0,23.0,0.0,964.436,5.0,23.322,56.896,32.384,android,0.0,0.0,30.0,True,16.0,5.0,3.589,0,0,0,15,15,4,30,964.436,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,11,11.0,0.0,2019-09-26,2020-02-29,18869,0.0,3.0,1.0,7.0,0.0,194.304,3.0,15.21,30.48,17.204,web,0.0,11.0,0.0,True,0.0,7.0,1.36,1,5,0,5,0,247,11,194.304,2,5,4,25,nao_podemos_perder,em_risco,3
2019-09-26,DNK,11,11.0,0.0,2020-04-08,2020-10-21,18871,0.0,1.0,1.0,9.0,0.0,304.612,5.0,15.21,73.152,27.324,web,5.0,6.0,0.0,True,21.0,5.0,10.548,1,5,0,5,0,12,11,304.612,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,FIN,2,2.0,0.0,2019-09-26,2020-03-08,18873,0.0,1.0,0.0,1.0,0.0,47.564,2.0,14.196,33.528,24.288,android,0.0,0.0,2.0,False,14.0,7.0,8.524,0,0,0,2,0,239,2,47.564,3,3,2,33,precisam_de_carinho,em_risco,3
2019-09-26,FIN,2,2.0,0.0,2019-09-26,2019-10-05,18874,0.0,0.0,0.0,2.0,0.0,78.936,1.0,34.476,44.704,39.468,web,0.0,2.0,0.0,True,8.0,7.0,4.94,0,0,0,2,0,394,2,78.936,2,3,3,23,em_risco,em_risco,3
2019-09-26,DNK,1,1.0,0.0,2020-05-16,2020-05-16,18875,0.0,1.0,0.0,0.0,0.0,41.492,1.0,41.574,41.656,41.492,ios,1.0,0.0,0.0,True,20.0,6.0,3.138,0,0,0,1,0,170,1,41.492,3,2,2,32,quase_inativos,inativos,2
2019-09-26,GRC,1,1.0,0.0,2020-07-09,2020-07-09,18876,0.0,0.0,1.0,0.0,0.0,9.108,1.0,9.126,9.144,9.108,android,0.0,0.0,1.0,True,19.0,6.0,3.73,0,0,0,1,0,116,1,9.108,3,2,1,32,quase_inativos,inativos,2
2019-09-26,DNK,43,43.0,0.0,2019-09-26,2020-10-01,18877,0.0,8.0,0.0,35.0,0.0,1688.016,24.0,17.238,67.056,39.468,ios,43.0,0.0,0.0,False,9.0,3.0,6.747,0,21,1,21,0,32,43,1688.016,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-26,DNK,8,4.0,4.0,2019-11-02,2020-10-09,18880,0.0,2.0,0.0,6.0,0.0,240.856,6.0,21.294,55.88,30.36,ios,8.0,0.0,0.0,True,8.0,4.0,4.684,0,0,0,4,4,24,8,240.856,5,5,4,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,2,2.0,0.0,2020-02-01,2020-02-28,18882,0.0,0.0,0.0,2.0,0.0,100.188,2.0,42.588,57.912,50.6,ios,2.0,0.0,0.0,False,10.0,2.0,4.21,0,0,0,2,0,248,2,100.188,2,3,3,23,em_risco,em_risco,3
2019-09-26,GRC,13,13.0,0.0,2019-09-26,2020-10-31,18884,2.0,7.0,1.0,3.0,0.0,281.336,11.0,10.14,41.656,21.252,web,6.0,7.0,0.0,True,15.0,5.0,11.315,1,6,0,6,0,2,13,281.336,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,7,7.0,0.0,2019-09-29,2020-10-11,18885,0.0,2.0,0.0,5.0,0.0,291.456,7.0,25.35,62.992,41.492,ios,7.0,0.0,0.0,True,14.0,5.0,7.061,1,3,0,3,0,22,7,291.456,5,4,5,54,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18886,0.0,0.0,0.0,1.0,0.0,37.444,1.0,37.518,37.592,37.444,ios,1.0,0.0,0.0,False,4.0,7.0,6.638,0,0,0,1,0,403,1,37.444,1,2,2,12,adormecidos,inativos,0
2019-09-26,GRC,1,1.0,0.0,2019-09-26,2019-09-26,18887,0.0,0.0,0.0,1.0,0.0,7.084,1.0,7.098,7.112,7.084,android,0.0,0.0,1.0,False,15.0,2.0,7.546,0,0,0,1,0,403,1,7.084,1,2,1,12,adormecidos,inativos,0
2019-09-26,DNK,9,9.0,0.0,2019-09-26,2020-10-28,18888,0.0,0.0,0.0,9.0,0.0,237.82,1.0,23.322,29.464,26.312,web,0.0,9.0,0.0,True,1.0,2.0,4.299,1,4,0,4,0,5,9,237.82,5,5,4,55,aliados_ouro,otimos_clientes,1
2019-09-26,DNK,1,1.0,0.0,2019-09-26,2019-09-26,18889,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,web,0.0,1.0,0.0,True,3.0,5.0,2.899,0,0,0,1,0,403,1,32.384,1,2,2,12,adormecidos,inativos,0
